,Unit_ID,Registration_Number,Crime_No,Vehicle_Owner_ID,UserID,DEDT,Time,Date
30873,356,AP02TV1336,2014000203,2017000220,35200023,6/6/2017 9:02, 9:02,6/6/2017
30882,356,AP04AD0349,2016000087,2017000022,176400035,3/12/2017 18:29,18:29,3/12/2017 
30884,356,KA29B0024,2015000147,2015001789,35100052,8/28/2015 17:59,17:59,8/28/2015 
30895,357,KA28F1826,2014000017,2014000151,41100049,5/19/2014 18:40,18:40,5/19/2014 
30908,275,KA02MK2114,2018000157,2018000192,134600030,7/22/2018 12:38,12:38,7/22/2018 
30992,355,KA355418,2018000016,2018000101,35500044,4/12/2018 13:36,13:36,4/12/2018 
30995,355,KA35U6899,2018000050,2018000273,36600023,9/10/2018 19:21,19:21,9/10/2018 
30996,355,KA35V4789,2017000044,2018000005,35700004,1/9/2018 18:12,18:12,1/9/2018 
31002,355,KA37A5949,2018000052,2018000277,35100021,9/11/2018 13:11,13:11,9/11/2018 
31011,356,KA35A5109,2014000117,2014001215,34300019,6/11/2014 13:33,13:33,6/11/2014 
31023,357,AP09CS0978,2017000068,2017000511,180900196,6/9/2017 13:19,13:19,6/9/2017 
31060,337,KA03A4092,2018000050,2018000256,189300020,4/30/2018 12:53,12:53,4/30/2018 
31217,324,KA49K6821,2016000029,2017000028,29700053,2/21/2017 11:29,11:29,2/21/2017 
31271,267,AP16TF5342,2017000203,2017001354,139800001,9/26/2017 15:23,15:23,9/26/2017 
31363,262,KA18R460,2017000022,2017000121,82900018,5/3/2017 13:39,13:39,5/3/2017 
31369,262,KA50W7735,2017000213,2017000963,133700028,8/8/2017 11:11,11:11,8/8/2017 
31597,158,KA27C0372,2018000209,2019000062,15500027,6/28/2019 16:09,16:09,6/28/2019 
31840,319,KA-49S-4669,2017000310,2018000078,147400013,4/18/2018 18:08,18:08,4/18/2018 
31914,275,KA06D6338,2017000061,2017001956,26200004,5/30/2017 19:25,19:25,5/30/2017 
32016,158,KA42F0714,2018000138,2018000226,13300221,12/9/2018 12:11,12:11,12/9/2018 
32076,323,KA23EK3748,2018000074,2018000052,148400004,3/31/2018 10:41,10:41,3/31/2018 
32117,355,KA356195,2017000028,2017003070,150300055,9/22/2017 20:20,20:20,9/22/2017 
32152,355,KA377222,2017000014,2017001401,188300008,6/10/2017 12:08,12:08,6/10/2017 
32155,355,KA51D2775,2018000029,2018000150,35700025,5/30/2018 18:56,18:56,5/30/2018 
32189,362,KA35B9166,2018000084,2019000006,150200028,1/11/2019 19:09,19:09,1/11/2019 
32193,362,KA35ED8844,2017000112,2018000024,9400019,1/16/2018 5:02, 5:02,1/16/2018
32194,362,KA35EE5243,2017000019,2017000085,35500050,4/2/2017 11:49,11:49,4/2/2017 
32241,159,KA02MD5709,2016000114,2016000031,14700013,4/5/2016 22:49,22:49,4/5/2016 
32335,323,KA49M3426,2014000046,2014000006,135900041,4/30/2014 19:46,19:46,4/30/2014 
32339,117,KA17ET7125,2016000179,2017000309,11500022,5/29/2017 21:32,21:32,5/29/2017 
32366,343,KA34X5604,2017000098,2017001836,150400020,6/6/2017 17:44,17:44,6/6/2017 
32368,343,KA35T6250,2016000307,2017001554,33500038,3/10/2017 10:41,10:41,3/10/2017 
32371,343,KA36F1436,2018000238,2018001692,10600015,11/25/2018 11:24,11:24,11/25/2018 
32377,344,KA17EP4117,2018000185,2019000004,34400032,1/22/2019 14:05,14:05,1/22/2019 
32404,117,KA17EY2967,2018000223,2018000226,11500028,11/11/2018 11:46,11:46,11/11/2018 
32456,262,KA03AB8946,2018000138,2018000040,133800004,8/21/2018 17:24,17:24,8/21/2018 
32504,286,KA52J0368,2018000039,2019000036,134000023,4/13/2019 17:09,17:09,4/13/2019 
32523,337,KA16A196,2018000165,2018000651,10200056,11/27/2018 13:29,13:29,11/27/2018 
32530,337,KA20C4746,2018000142,2018000675,33500021,12/14/2018 11:35,11:35,12/14/2018 
32663,324,KA-22Z-6348,2018000059,2018000017,32400045,7/13/2018 19:41,19:41,7/13/2018 
32664,324,KA-23EH-4891,2018000066,2018000033,145800030,9/26/2018 19:00,19:00,9/26/2018 
32665,324,KA-49H-7164,2015000128,2016000002,28900023,1/31/2016 11:51,11:51,1/31/2016 
32696,366,KA35B5548,2017000224,2018000474,150700036,3/15/2018 18:06,18:06,3/15/2018 
32758,324,KA22ET7419,2016000092,2016000087,145800038,12/10/2016 19:55,19:55,12/10/2016 
32764,324,KA25Y3553,2016000028,2016000016,31900010,4/22/2016 10:46,10:46,4/22/2016 
32792,346,KA299790,2017000063,2017000040,34700038,6/5/2017 17:03,17:03,6/5/2017 
32798,346,KA34EG0480,2016000121,2016000057,150300048,11/19/2016 18:32,18:32,11/19/2016 
32836,366,KA35B6046,2016000116,2016002997,182300042,11/27/2016 16:44,16:44,11/27/2016 
32848,366,KA35B8602,2017000167,2019000251,34700069,11/3/2019 12:50,12:50,11/3/2019 
32854,366,KA35B8623,2018000139,2018000503,33800053,6/9/2018 3:47, 3:47,6/9/2018
32866,366,KA35X7422,2014000029,2014000519,34200029,2/22/2014 20:00,20:00,2/22/2014 
32899,362,KA35W0457,2018000095,2018001308,34400020,12/22/2018 19:20,19:20,12/22/2018 
32929,366,KA35B0080,2014000161,2014001528,33400049,10/18/2014 5:45, 5:45,10/18/2014
33005,337,KA34B4590,2018000111,2018000512,100100067,8/27/2018 19:40,19:40,8/27/2018 
33007,337,KA34B6885,2019000017,2019000517,188300047,8/1/2019 12:29,12:29,8/1/2019 
33012,305,KA22B8582,2017000126,2018000069,29800057,1/26/2018 13:51,13:51,1/26/2018 
33098,355,KA378703,2018000071,2019000002,35500053,1/3/2019 11:59,11:59,1/3/2019 
33099,356,KA350000,2018000149,2018001570,35100035,11/30/2018 12:12,12:12,11/30/2018 
33109,357,KA18A7865,2018000204,2018002639,36600016,12/11/2018 10:31,10:31,12/11/2018 
33236,337,KA29J0700,2018000188,2019000379,34600037,7/8/2019 12:02,12:02,7/8/2019 
33248,337,KA34A1631,2018000119,2018000633,33800048,11/25/2018 11:59,11:59,11/25/2018 
33409,227,KA08M5725,2018000426,2019000004,21800030,1/3/2019 18:45,18:45,1/3/2019 
33601,149,KA17EY8853,2018000088,2018000168,15600009,7/29/2018 13:59,13:59,7/29/2018 
33668,366,KA35B5709,2017000023,2017001272,36600008,3/31/2017 17:51,17:51,3/31/2017 
33672,366,KA35EF3898,2018000297,2019000042,153500050,5/5/2019 16:23,16:23,5/5/2019 
33683,366,TS04UA4989,2019000012,2019000010,33900028,2/20/2019 16:41,16:41,2/20/2019 
33732,241,KA537561,2016000413,2017000002,24100150,6/3/2017 15:38,15:38,6/3/2017 
33801,364,AP-02TB-7321,2014000147,2014000457,102700033,10/20/2014 0:57, 0:57,10/20/2014
33802,364,AP-28Y-7180,2014000054,2014000038,140000088,4/23/2014 0:36, 0:36,4/23/2014
33815,364,KA22C3036,2017000101,2017001822,150400009,8/26/2017 19:10,19:10,8/26/2017 
33817,364,KA22MA4910,2018000016,2018000042,36400018,3/23/2018 22:30,22:30,3/23/2018 
33855,324,KA23F0787,2016000061,2016000052,30600116,6/22/2016 20:21,20:21,6/22/2016 
33856,324,KA246738,2018000041,2018000006,48600210,6/9/2018 17:49,17:49,6/9/2018 
33861,337,AP21TU3524,2018000032,2018000198,115500011,4/5/2018 18:55,18:55,4/5/2018 
33931,364,KA01AC1638,2018000168,2018001934,33300056,12/4/2018 8:50, 8:50,12/4/2018
33938,344,KA26U6080,2018000127,2018000032,33400016,8/13/2018 13:42,13:42,8/13/2018 
34053,362,KA35EE3378,2018000097,2019000099,189400008,3/30/2019 21:06,21:06,3/30/2019 
34054,362,KA35EF2683,2018000063,2018000815,36600006,8/7/2018 10:31,10:31,8/7/2018 
34069,346,KA16A8424,2017000020,2017000181,150400001,8/28/2017 18:06,18:06,8/28/2017 
34070,346,KA34A8219,2017000118,2018000052,35300004,5/4/2018 11:16,11:16,5/4/2018 
34076,347,AP04U2754,2014000078,2014000024,158900463,4/22/2014 14:22,14:22,4/22/2014 
34079,347,AP21TR3182,2017000332,2018000105,100400035,6/1/2018 20:39,20:39,6/1/2018 
34080,347,AP24TB7619,2015000043,2015000217,175200080,3/31/2015 12:09,12:09,3/31/2015 
34082,347,AP27V6840,2016000158,2016000066,68300187,6/12/2016 20:12,20:12,6/12/2016 
34102,347,KA34S9954,2018000297,2018000705,34200002,12/11/2018 19:40,19:40,12/11/2018 
34112,347,KA53EF2104,2017000264,2018000022,35100004,1/2/2018 19:09,19:09,1/2/2018 
34158,311,MH13AC6080,2018000145,2018000287,146600032,6/10/2018 12:04,12:04,6/10/2018 
34160,311,MH20BL1216,2018000281,2019000046,31100030,1/19/2019 11:42,11:42,1/19/2019 
34161,311,RJ05GA8906,2018000128,2019000310,31100028,6/26/2019 21:13,21:13,6/26/2019 
34250,346,KA34EH0544,2018000114,2018000122,33400048,12/1/2018 9:47, 9:47,12/1/2018
34264,344,KA34EB9202,2017000072,2017000275,34200020,10/3/2017 16:56,16:56,10/3/2017 
34273,346,KA34EB3892,2014000015,2014000002,100200056,3/25/2014 12:02,12:02,3/25/2014 
34331,337,KA34A3955,2016000032,2016000326,35300016,4/17/2016 18:55,18:55,4/17/2016 
34332,337,KA34A4471,2019000013,2019000513,33300067,8/1/2019 10:32,10:32,8/1/2019 
34511,311,KA49T2183,2018000101,2018000321,28900412,7/13/2018 13:51,13:51,7/13/2018 
34522,311,MH16CC9512,2018000308,2019000205,146000031,3/20/2019 13:39,13:39,3/20/2019 
34529,311,RJ12CA3305,2018000001,2018000275,31100042,4/19/2018 20:25,20:25,4/19/2018 
34602,382,KA33M1282,2014000182,2017000827,38100032,5/8/2017 11:49,11:49,5/8/2017 
34603,382,KA38L3397,2017000219,2018000095,7000105,3/29/2018 12:56,12:56,3/29/2018 
34611,382,KA38U5812,2018000095,2019000128,40000041,5/18/2019 10:34,10:34,5/18/2019 
34732,362,KA35N6281,2019000002,2019000027,33400068,1/30/2019 20:59,20:59,1/30/2019 
34749,364,KA34B2075,2018000184,2019000084,101300030,5/3/2019 12:07,12:07,5/3/2019 
34753,372,KA38A0139,2018000068,2018000049,37700039,9/13/2018 19:16,19:16,9/13/2018 
34759,311,MH06AQ4125,2016000102,2016000028,202000160,7/8/2016 18:51,18:51,7/8/2016 
34868,364,AP21TX9469,2018000112,2018000558,160500012,5/30/2018 20:45,20:45,5/30/2018 
34950,311,KA482824,2017000190,2017003564,146600033,11/3/2017 19:30,19:30,11/3/2017 
34955,311,KA49Q1683,2018000028,2018000417,30200026,9/4/2018 13:46,13:46,9/4/2018 
34973,311,MHO7939,2014000102,2014000004,29700008,9/5/2014 10:55,10:55,9/5/2014 
35003,347,KA016681,2018000366,2019000043,141300039,5/19/2019 17:28,17:28,5/19/2019 
35038,347,KA34M7664,2018000037,2018000056,34200006,3/15/2018 21:10,21:10,3/15/2018 
35051,311,MH12EQ6465,2018000336,2019000259,30300060,4/16/2019 12:49,12:49,4/16/2019 
35160,353,AP16TG0826,2016000025,2016001212,150100013,8/8/2016 11:06,11:06,8/8/2016 
35165,353,KA23N1160,2015000017,2016001206,96300036,5/12/2016 19:53,19:53,5/12/2016 
35207,311,NH04FA6677,2016000330,2017002277,30200016,5/6/2017 12:50,12:50,5/6/2017 
35255,314,KA22B4589,2014000350,2015000065,30300028,2/13/2015 11:10,11:10,2/13/2015 
35257,314,KA22C6904,2017000538,2018000320,31300002,4/26/2018 19:09,19:09,4/26/2018 
35299,382,KA32A3113,2018000015,2018000089,42300001,3/26/2018 14:07,14:07,3/26/2018 
35339,347,KA05AF7117,2018000228,2018000615,34300035,7/15/2018 11:37,11:37,7/15/2018 
35368,355,AP-12U-9154,2014000005,2014000080,35500051,1/24/2014 17:55,17:55,1/24/2014 
35371,281,KA52C8214,2016000086,2019000002,134300028,5/8/2019 18:34,18:34,5/8/2019 
35387,311,MH09CN1336,2019000020,2019000466,28900317,7/5/2019 21:20,21:20,7/5/2019 
35436,364,KA-35N-2814,2014000001,2014000032,36400003,4/22/2014 23:44,23:44,4/22/2014 
35483,347,AP21AS1440,2019000024,2019000037,34200013,5/8/2019 10:26,10:26,5/8/2019 
35498,348,KA28-3875,2018000027,2018000002,95800209,6/15/2018 14:47,14:47,6/15/2018 
35502,353,KA-16-B-6377,2015000013,2015000670,48200029,6/18/2015 21:39,21:39,6/18/2015 
35515,272,KA02AE0912,2017000084,2017000745,26700011,5/5/2017 16:37,16:37,5/5/2017 
35604,348,KA36A9764,2017000008,2017000012,36100021,6/6/2017 13:15,13:15,6/6/2017 
35607,355,AP-04U-6799,2015000010,2015000565,180900058,3/17/2015 18:30,18:30,3/17/2015 
35610,355,KA-03MQ-3468,2016000009,2016000339,96600024,3/14/2016 19:04,19:04,3/14/2016 
35630,319,KA34M3849,2017000315,2018000221,147000002,8/11/2018 18:32,18:32,8/11/2018 
35764,314,MH09A1815,2014000003,2014000006,145700010,2/26/2014 18:48,18:48,2/26/2014 
35780,315,KA22EC4393,2015000053,2015000261,30600102,5/17/2015 13:56,13:56,5/17/2015 
35858,180,KA26A5468,2018000102,2019000009,116300019,5/8/2019 19:13,19:13,5/8/2019 
35870,311,MH12QF9425,2018000326,2019000217,146300017,3/23/2019 18:22,18:22,3/23/2019 
35934,214,KA088508,2018000057,2018001228,83300067,5/17/2018 19:05,19:05,5/17/2018 
35949,310,KA22EU0733,2017000271,2018000079,60500040,4/5/2018 19:03,19:03,4/5/2018 
35971,310,KA22Z1753,2014000098,2014000010,13800008,6/21/2014 13:12,13:12,6/21/2014 
36012,314,KA22EA1427,2016000015,2016000394,146400007,3/3/2016 20:03,20:03,3/3/2016 
36028,272,AP02TE0819,2017000022,2017000796,132500003,5/6/2017 14:10,14:10,5/6/2017 
36176,323,KA22Y7083,2018000220,2018000169,32400005,8/24/2018 9:43, 9:43,8/24/2018
36188,355,KA34NT2008,2018000023,2018000128,35200029,5/16/2018 11:28,11:28,5/16/2018 
36213,356,KA35EG3344,2018000076,2018000553,188300044,6/9/2018 10:41,10:41,6/9/2018 
36215,356,KA35U9136,2014000137,2014001263,35600055,6/19/2014 13:55,13:55,6/19/2014 
36227,357,KA37W0273,2018000018,2018000012,34700027,1/29/2018 17:34,17:34,1/29/2018 
36228,360,KA05MJ9549,2018000086,2018003245,36500018,10/16/2018 13:41,13:41,10/16/2018 
36229,360,KA29J2532,2014000117,2015000216,36000042,3/15/2015 10:15,10:15,3/15/2015 
36290,275,KA42X1649,2018000016,2018000089,134600032,4/30/2018 16:29,16:29,4/30/2018 
36295,362,KA35EF8942,2018000031,2018000733,188300053,7/3/2018 21:21,21:21,7/3/2018 
36299,362,KA36S351,2017000091,2018000010,180900824,1/11/2018 23:43,23:43,1/11/2018 
36335,272,KA02MH2647,2017000067,2017000702,27200024,5/4/2017 12:11,12:11,5/4/2017 
36525,344,KA26K7484,2017000070,2017000273,150300005,10/3/2017 13:46,13:46,10/3/2017 
36552,346,KA04A6639,2018000147,2019000035,33300111,8/22/2019 10:55,10:55,8/22/2019 
36567,353,KA34K9611,2016000030,2017000013,35100033,3/16/2017 18:14,18:14,3/16/2017 
36580,355,AP-02TA-7434,2014000004,2014000089,96000001,1/24/2014 19:22,19:22,1/24/2014 
36635,372,KA24M4545,2017000087,2018000019,37400008,6/29/2018 12:41,12:41,6/29/2018 
36637,373,CKG1245,2015000319,2017000502,39400006,5/5/2017 18:59,18:59,5/5/2017 
36640,373,KA32U3888,2018000243,2019000014,5400088,3/9/2019 15:03,15:03,3/9/2019 
36642,373,KA38J3649,2014000262,2017000183,36900016,2/27/2017 11:15,11:15,2/27/2017 
36700,382,KA38E5399,2018000019,2018000101,96100036,4/28/2018 11:54,11:54,4/28/2018 
36724,355,TN52J3325,2018000061,2018000320,36100014,12/7/2018 11:39,11:39,12/7/2018 
36725,356,KA17W0350,2018000087,2018000699,33500053,7/24/2018 13:14,13:14,7/24/2018 
36726,356,KA25D0070,2018000037,2018000434,35500020,4/2/2018 12:34,12:34,4/2/2018 
36870,324,KA-23-A-2834,2018000072,2018000026,148400029,9/8/2018 12:55,12:55,9/8/2018 
36940,277,KA-52-R-0527,2018000207,2018000273,26300006,7/9/2018 17:46,17:46,7/9/2018 
36944,277,KA01C1071,2018000124,2019000102,27600038,3/8/2019 17:49,17:49,3/8/2019 
37045,346,KA35Y6830,2018000127,2018000109,34200015,10/17/2018 19:36,19:36,10/17/2018 
37090,347,KA34J7459,2018000214,2018000075,34400027,5/9/2018 20:20,20:20,5/9/2018 
37091,347,KA34M9533,2018000164,2018000457,37300014,7/3/2018 19:48,19:48,7/3/2018 
37131,311,KA49S7829,2017000326,2018000185,29700013,3/26/2018 13:42,13:42,3/26/2018 
37135,311,MH08Z2209,2017000169,2017003572,31100041,12/9/2017 10:47,10:47,12/9/2017 
37275,324,KA23EQ4893,2018000097,2019000029,32400048,3/9/2019 15:25,15:25,3/9/2019 
37285,324,KA275130,2016000030,2016000030,29800051,6/1/2016 19:50,19:50,6/1/2016 
37394,356,KA35A4961,2018000044,2018000459,35600069,5/14/2018 20:23,20:23,5/14/2018 
37400,356,KA35Q5799,2018000095,2018001560,36600007,11/20/2018 12:42,12:42,11/20/2018 
37412,357,AP02-TB9279,2015000085,2015000797,95800280,7/8/2015 18:07,18:07,7/8/2015 
37415,357,KA34B1772,2018000007,2018000026,35300003,3/1/2018 6:21, 6:21,3/1/2018
37617,305,ARM1510,2018000008,2018000220,42100016,4/16/2018 20:31,20:31,4/16/2018 
37620,305,KA22A2804,2018000127,2019000104,30500014,3/8/2019 19:05,19:05,3/8/2019 
37811,372,KA38K1609,2018000090,2019000006,180901046,1/22/2019 20:36,20:36,1/22/2019 
37815,373,AP12U8136,2017000228,2018000043,38300018,7/8/2018 20:52,20:52,7/8/2018 
37816,373,KA01AB1781,2017000223,2018000010,147600020,1/22/2018 11:01,11:01,1/22/2018 
37873,372,AP27TZ1519,2018000045,2018000008,34500001,6/7/2018 20:23,20:23,6/7/2018 
37875,372,KA38T910,2014000149,2017000053,39200008,4/29/2017 13:53,13:53,4/29/2017 
37884,374,KA-38-6544,2017000095,2017000053,115500124,5/20/2017 19:11,19:11,5/20/2017 
37888,374,KA38TE4309,2018000286,2019000036,37200022,3/10/2019 12:09,12:09,3/10/2019 
37889,376,AP28CB3324,2014000112,2017000191,39100013,5/15/2017 17:47,17:47,5/15/2017 
37890,376,KA38L7789,2017000200,2018000025,36800432,12/1/2018 20:29,20:29,12/1/2018 
37892,376,KA38L9986,2017000153,2017000224,39900009,10/5/2017 12:20,12:20,10/5/2017 
37898,377,AP10AB8226,2016000104,2017000208,44700070,4/26/2017 23:34,23:34,4/26/2017 
37899,377,AP11AH4423,2018000120,2019000050,38200036,2/13/2019 12:32,12:32,2/13/2019 
37901,377,AP24TA3348,2015000032,2015000140,36900090,3/19/2015 12:59,12:59,3/19/2015 
37988,396,KA38R2017,2014000109,2017001502,95800117,5/23/2017 18:25,18:25,5/23/2017 
37989,396,KA38S1026,2018000105,2019000013,201255,1/28/2019 22:07,22:07,1/28/2019 
37992,399,KA32J9379,2014000194,2017000552,40000014,5/3/2017 16:59,16:59,5/3/2017 
38002,399,KA386286,2017000167,2018000014,111100034,3/18/2018 13:22,13:22,3/18/2018 
38003,399,KA386579,2017000133,2017001441,39200026,11/3/2017 18:31,18:31,11/3/2017 
38004,399,KA387040,2017000148,2017001468,37300028,11/4/2017 11:30,11:30,11/4/2017 
38055,372,KA34EF4996,2018000065,2018000024,158500008,7/20/2018 15:48,15:48,7/20/2018 
38154,311,MH11AL4027,2018000363,2019000124,30100016,2/23/2019 13:16,13:16,2/23/2019 
38163,383,AP09AX0688,2016000055,2017000012,71800051,2/19/2017 15:13,15:13,2/19/2017 
38167,383,AP25AQ9448,2019000007,2019000025,38300042,3/7/2019 11:26,11:26,3/7/2019 
38474,366,KA35B5549,2017000252,2018000028,35700054,1/3/2018 12:35,12:35,1/3/2018 
38489,373,KA28U8685,2018000206,2018000065,38200030,11/1/2018 17:25,17:25,11/1/2018 
38580,338,AP02BA2756,2018000489,2018000270,33400037,12/30/2018 10:18,10:18,12/30/2018 
38619,344,KA34EF8376,2016000127,2017000086,33700070,6/6/2017 11:22,11:22,6/6/2017 
38700,360,KA35A0968,2017000042,2017001362,180901052,5/15/2017 12:17,12:17,5/15/2017 
38849,356,KA25AA5265,2018000154,2018001576,188300035,11/30/2018 12:53,12:53,11/30/2018 
38861,357,KA37L2753,2018000151,2018001358,47400013,7/16/2018 19:42,19:42,7/16/2018 
38867,360,KA19C8048,2018000083,2018002246,35300024,7/29/2018 20:08,20:08,7/29/2018 
38895,396,KA38L5891,2017000006,2017000002,158900264,2/21/2017 10:56,10:56,2/21/2017 
38900,396,KA38S0456,2017000006,2017000004,38200023,2/21/2017 19:00,19:00,2/21/2017 
38905,337,KA34W9968,2018000189,2019000074,33300066,2/1/2019 14:08,14:08,2/1/2019 
39156,399,AP23V3652,2017000092,2017001481,123300031,12/4/2017 10:52,10:52,12/4/2017 
39158,399,AP28TE7047,2018000163,2019000087,40100065,5/13/2019 13:59,13:59,5/13/2019 
39167,399,AP29BP0862,2018000164,2019000141,37300075,7/23/2019 12:03,12:03,7/23/2019 
39180,399,KA36EB4822,2018000146,2019000025,36900100,2/13/2019 15:47,15:47,2/13/2019 
39183,399,KA387729,2017000159,2018000018,39200019,3/18/2018 14:39,14:39,3/18/2018 
39264,306,KA30A0743,2018000028,2018000200,30100053,3/23/2018 18:53,18:53,3/23/2018 
39288,366,KA35B7804,2018000016,2018000536,36600010,7/4/2018 12:51,12:51,7/4/2018 
39333,348,AP26W5401,2014000055,2015000002,142500054,1/19/2015 20:10,20:10,1/19/2015 
39336,353,KA-35N-2188,2014000004,2014000387,35100010,4/9/2014 18:50,18:50,4/9/2014 
39379,390,AP28AJ2371,2016000070,2016000045,189400011,6/20/2016 15:57,15:57,6/20/2016 
39380,390,AP28DH4676,2018000171,2018000099,126000033,11/28/2018 18:46,18:46,11/28/2018 
39383,390,AP28DN9071,2017000214,2018000017,37700026,3/30/2018 14:45,14:45,3/30/2018 
39389,390,KA38-6707,2017000127,2017000728,40300018,10/10/2017 12:48,12:48,10/10/2017 
39417,338,AP21Z0564,2018000138,2018000159,68300201,8/3/2018 17:20,17:20,8/3/2018 
39418,338,CG07CA4832,2018000474,2019000038,34200012,1/19/2019 11:20,11:20,1/19/2019 
39475,366,KA35N7567,2018000292,2018000647,34200017,12/11/2018 8:10, 8:10,12/11/2018
39486,373,KA20Q3640,2017000162,2017000564,147700033,11/20/2017 20:41,20:41,11/20/2017 
39491,376,KA-38-121,2018000161,2019000025,200200021,6/10/2019 9:27, 9:27,6/10/2019
39528,338,KA16B4275,2017000012,2017000551,192000002,11/25/2017 13:02,13:02,11/25/2017 
39534,338,KA34B2750,2018000041,2019006476,97400056,5/31/2019 21:00,21:00,5/31/2019 
39579,347,KA34B5640,2017000182,2017000395,68200520,8/28/2017 21:41,21:41,8/28/2017 
39651,338,AP21TY8725,2017000160,2018000004,35500045,1/14/2018 13:31,13:31,1/14/2018 
39669,364,KA34TA4907,2019000008,2019000156,36200015,5/27/2019 21:39,21:39,5/27/2019 
39702,365,HR55X0342,2016000087,2016000038,100100068,6/11/2016 10:41,10:41,6/11/2016 
39703,365,KA02AA3435,2018000171,2019000140,36200021,8/12/2019 9:59, 9:59,8/12/2019
39711,338,AP21AP0570,2018000309,2018000200,33900018,10/6/2018 19:24,19:24,10/6/2018 
39769,396,KA39A8335,2014000049,2014000002,70500050,7/8/2014 11:55,11:55,7/8/2014 
39820,364,KA34N1924,2018000013,2018001858,34800007,7/26/2018 21:26,21:26,7/26/2018 
39858,373,KA386461,2017000211,2017000552,127200006,11/10/2017 20:00,20:00,11/10/2017 
39859,373,KA38L1497,2019000005,2019000008,39900003,2/4/2019 21:40,21:40,2/4/2019 
39868,374,KA38H8942,2018000209,2019000002,40400044,1/18/2019 13:54,13:54,1/18/2019 
39878,277,KA-02JS-3220,2018000165,2018000227,134500028,6/12/2018 22:09,22:09,6/12/2018 
39879,337,TS16UB5592,2018000154,2019000339,33000148,6/30/2019 17:56,17:56,6/30/2019 
39890,338,KA03B6110,2016000250,2017000567,51100034,11/29/2017 20:53,20:53,11/29/2017 
39892,338,KA04EU2175,2016000500,2018000155,33400050,7/29/2018 20:48,20:48,7/29/2018 
39904,305,KA22EH1034,2018000102,2018000583,29200031,11/22/2018 20:17,20:17,11/22/2018 
39948,227,KA03EM5867,2018000024,2018000717,22300028,3/9/2018 10:23,10:23,3/9/2018 
39971,355,KA-17EF-6279,2014000028,2014000362,35200016,6/11/2014 12:00,12:00,6/11/2014 
40190,399,KA17B0447,2017000100,2018000043,39200020,4/19/2018 14:52,14:52,4/19/2018 
40311,311,MH12DY8670,2014000024,2014000024,188800084,10/10/2014 18:15,18:15,10/10/2014 
